gene_id,token_id,gene_name,nonzero_median,gene_version_x,gene_biotype_x,Chromosome_x,Start_x,End_x,scenic_tf,gene_version_y,gene_biotype_y,Chromosome_y,Start_y,End_y,gene_version,gene_biotype,Chromosome,Start,End
ENSG00000006534,142,ALDH3B1,1.7322299360258242,17.0,protein_coding,11,68008577.0,68029282.0,False,17.0,protein_coding,11,68008577.0,68029282.0,17.0,protein_coding,11,68008577.0,68029282.0
ENSG00000006555,143,TTC22,2.1924989718330044,11.0,protein_coding,1,54779711.0,54801323.0,False,11.0,protein_coding,1,54779711.0,54801323.0,11.0,protein_coding,1,54779711.0,54801323.0
ENSG00000006576,144,PHTF2,3.6327899258027325,17.0,protein_coding,7,77798772.0,77957503.0,False,17.0,protein_coding,7,77798772.0,77957503.0,17.0,protein_coding,7,77798772.0,77957503.0
ENSG00000006606,145,CCL26,2.01373918794953,9.0,protein_coding,7,75769532.0,75789896.0,False,9.0,protein_coding,7,75769532.0,75789896.0,9.0,protein_coding,7,75769532.0,75789896.0
ENSG00000006607,146,FARP2,3.3753501310862695,14.0,protein_coding,2,241356284.0,241494841.0,False,14.0,protein_coding,2,241356284.0,241494841.0,14.0,protein_coding,2,241356284.0,241494841.0
ENSG00000006611,147,USH1C,4.153731024897468,17.0,protein_coding,11,17493894.0,17544416.0,False,17.0,protein_coding,11,17493894.0,17544416.0,17.0,protein_coding,11,17493894.0,17544416.0
ENSG00000006625,148,GGCT,2.091973928797013,18.0,protein_coding,7,30496620.0,30504841.0,False,18.0,protein_coding,7,30496620.0,30504841.0,18.0,protein_coding,7,30496620.0,30504841.0
ENSG00000006634,149,DBF4,2.2374575268544508,8.0,protein_coding,7,87876215.0,87909553.0,False,8.0,protein_coding,7,87876215.0,87909553.0,8.0,protein_coding,7,87876215.0,87909553.0
ENSG00000006638,150,TBXA2R,2.3396296835559847,13.0,protein_coding,19,3594506.0,3606875.0,False,13.0,protein_coding,19,3594506.0,3606875.0,13.0,protein_coding,19,3594506.0,3606875.0
ENSG00000006652,151,IFRD1,2.764754699832967,15.0,protein_coding,7,112422886.0,112481017.0,False,15.0,protein_coding,7,112422886.0,112481017.0,15.0,protein_coding,7,112422886.0,112481017.0
ENSG00000006659,152,LGALS14,1.9831511169984049,13.0,protein_coding,19,39704480.0,39709444.0,False,13.0,protein_coding,19,39704480.0,39709444.0,13.0,protein_coding,19,39704480.0,39709444.0
ENSG00000006695,153,COX10,2.2754491925467053,12.0,protein_coding,17,14069489.0,14231736.0,False,12.0,protein_coding,17,14069489.0,14231736.0,12.0,protein_coding,17,14069489.0,14231736.0
ENSG00000006704,154,GTF2IRD1,6.062473288170982,11.0,protein_coding,7,74453789.0,74602605.0,True,11.0,protein_coding,7,74453789.0,74602605.0,11.0,protein_coding,7,74453789.0,74602605.0
ENSG00000006712,155,PAF1,1.957491198165299,15.0,protein_coding,19,39385628.0,39391154.0,False,15.0,protein_coding,19,39385628.0,39391154.0,15.0,protein_coding,19,39385628.0,39391154.0
ENSG00000006715,156,VPS41,2.969956641980509,16.0,protein_coding,7,38722973.0,38932394.0,False,16.0,protein_coding,7,38722973.0,38932394.0,16.0,protein_coding,7,38722973.0,38932394.0
ENSG00000006740,157,ARHGAP44,5.2854204429175695,18.0,protein_coding,17,12789497.0,12991643.0,False,18.0,protein_coding,17,12789497.0,12991643.0,18.0,protein_coding,17,12789497.0,12991643.0
ENSG00000006744,158,ELAC2,1.7080277935729316,19.0,protein_coding,17,12991611.0,13018065.0,False,19.0,protein_coding,17,12991611.0,13018065.0,19.0,protein_coding,17,12991611.0,13018065.0
ENSG00000006747,159,SCIN,2.1934773404107335,15.0,protein_coding,7,12570576.0,12660182.0,False,15.0,protein_coding,7,12570576.0,12660182.0,15.0,protein_coding,7,12570576.0,12660182.0
ENSG00000006756,160,ARSD,2.0970124872256575,16.0,protein_coding,X,2903971.0,2929349.0,False,16.0,protein_coding,X,2903971.0,2929349.0,16.0,protein_coding,X,2903971.0,2929349.0
ENSG00000006757,161,PNPLA4,1.4835341654651368,12.0,protein_coding,X,7898246.0,7927739.0,False,12.0,protein_coding,X,7898246.0,7927739.0,12.0,protein_coding,X,7898246.0,7927739.0
ENSG00000006788,162,MYH13,3.629364696565568,14.0,protein_coding,17,10300864.0,10373130.0,False,14.0,protein_coding,17,10300864.0,10373130.0,14.0,protein_coding,17,10300864.0,10373130.0
ENSG00000006831,163,ADIPOR2,2.8915168174177945,10.0,protein_coding,12,1688573.0,1788674.0,False,10.0,protein_coding,12,1688573.0,1788674.0,10.0,protein_coding,12,1688573.0,1788674.0
ENSG00000006837,164,CDKL3,4.052901805319078,12.0,protein_coding,5,134286349.0,134371047.0,False,12.0,protein_coding,5,134286349.0,134371047.0,12.0,protein_coding,5,134286349.0,134371047.0
ENSG00000007001,165,UPP2,6.797666457148694,13.0,protein_coding,2,157876701.0,158136154.0,False,13.0,protein_coding,2,157876701.0,158136154.0,13.0,protein_coding,2,157876701.0,158136154.0
ENSG00000007038,166,PRSS21,1.9074802647714972,11.0,protein_coding,16,2817179.0,2826304.0,False,11.0,protein_coding,16,2817179.0,2826304.0,11.0,protein_coding,16,2817179.0,2826304.0
ENSG00000007047,167,MARK4,3.3966295391604913,16.0,protein_coding,19,45079287.0,45305284.0,False,16.0,protein_coding,19,45079287.0,45305284.0,16.0,protein_coding,19,45079287.0,45305284.0
ENSG00000007062,168,PROM1,4.740942412194254,12.0,protein_coding,4,15963075.0,16084378.0,False,12.0,protein_coding,4,15963075.0,16084378.0,12.0,protein_coding,4,15963075.0,16084378.0
ENSG00000007080,169,CCDC124,2.0805603696957786,11.0,protein_coding,19,17933014.0,17943991.0,False,11.0,protein_coding,19,17933014.0,17943991.0,11.0,protein_coding,19,17933014.0,17943991.0
ENSG00000007129,170,CEACAM21,2.142088041313807,18.0,protein_coding,19,41549517.0,41586844.0,False,18.0,protein_coding,19,41549517.0,41586844.0,18.0,protein_coding,19,41549517.0,41586844.0
ENSG00000007168,171,PAFAH1B1,3.7130455040311285,14.0,protein_coding,17,2593209.0,2685615.0,False,14.0,protein_coding,17,2593209.0,2685615.0,14.0,protein_coding,17,2593209.0,2685615.0
ENSG00000007171,172,NOS2,2.482600427119573,19.0,protein_coding,17,27756765.0,27800529.0,False,19.0,protein_coding,17,27756765.0,27800529.0,19.0,protein_coding,17,27756765.0,27800529.0
ENSG00000007174,173,DNAH9,3.764046607035898,18.0,protein_coding,17,11598469.0,11969748.0,False,18.0,protein_coding,17,11598469.0,11969748.0,18.0,protein_coding,17,11598469.0,11969748.0
ENSG00000007202,174,BLTP2,2.3636537810655884,15.0,protein_coding,17,28614445.0,28645454.0,False,15.0,protein_coding,17,28614445.0,28645454.0,15.0,protein_coding,17,28614445.0,28645454.0
ENSG00000007216,175,SLC13A2,2.8277924120128692,16.0,protein_coding,17,28473292.0,28497781.0,False,16.0,protein_coding,17,28473292.0,28497781.0,16.0,protein_coding,17,28473292.0,28497781.0
ENSG00000007237,176,GAS7,4.095837359155117,19.0,protein_coding,17,9910605.0,10198606.0,False,19.0,protein_coding,17,9910605.0,10198606.0,19.0,protein_coding,17,9910605.0,10198606.0
ENSG00000007255,177,TRAPPC6A,2.1743312236428065,10.0,protein_coding,19,45162927.0,45178237.0,False,10.0,protein_coding,19,45162927.0,45178237.0,10.0,protein_coding,19,45162927.0,45178237.0
ENSG00000007264,178,MATK,3.249237799106426,15.0,protein_coding,19,3777969.0,3802129.0,False,15.0,protein_coding,19,3777969.0,3802129.0,15.0,protein_coding,19,3777969.0,3802129.0
ENSG00000007306,179,CEACAM7,12.741581756298322,15.0,protein_coding,19,41673302.0,41706976.0,False,15.0,protein_coding,19,41673302.0,41706976.0,15.0,protein_coding,19,41673302.0,41706976.0
ENSG00000007312,180,CD79B,5.110297886936633,14.0,protein_coding,17,63928737.0,63932336.0,False,14.0,protein_coding,17,63928737.0,63932336.0,14.0,protein_coding,17,63928737.0,63932336.0
ENSG00000007314,181,SCN4A,3.1347091843251897,12.0,protein_coding,17,63938553.0,63972918.0,False,12.0,protein_coding,17,63938553.0,63972918.0,12.0,protein_coding,17,63938553.0,63972918.0
ENSG00000007341,182,ST7L,3.561149302276263,19.0,protein_coding,1,112523513.0,112620825.0,False,19.0,protein_coding,1,112523513.0,112620825.0,19.0,protein_coding,1,112523513.0,112620825.0
ENSG00000007350,183,TKTL1,4.146513308649344,17.0,protein_coding,X,154295794.0,154330350.0,False,17.0,protein_coding,X,154295794.0,154330350.0,17.0,protein_coding,X,154295794.0,154330350.0
ENSG00000007372,184,PAX6,7.658937148584847,25.0,protein_coding,11,31784778.0,31817961.0,True,25.0,protein_coding,11,31784778.0,31817961.0,25.0,protein_coding,11,31784778.0,31817961.0
ENSG00000007376,185,RPUSD1,1.5850684370235533,8.0,protein_coding,16,784973.0,788397.0,False,8.0,protein_coding,16,784973.0,788397.0,8.0,protein_coding,16,784973.0,788397.0
ENSG00000007384,186,RHBDF1,1.3611088305465353,15.0,protein_coding,16,58058.0,76355.0,False,15.0,protein_coding,16,58058.0,76355.0,15.0,protein_coding,16,58058.0,76355.0
ENSG00000007392,187,LUC7L,2.7288756307242883,17.0,protein_coding,16,188968.0,229463.0,False,17.0,protein_coding,16,188968.0,229463.0,17.0,protein_coding,16,188968.0,229463.0
ENSG00000007402,188,CACNA2D2,3.5517568786473612,12.0,protein_coding,3,50362612.0,50504244.0,False,12.0,protein_coding,3,50362612.0,50504244.0,12.0,protein_coding,3,50362612.0,50504244.0
ENSG00000007516,189,BAIAP3,2.9646728914546747,14.0,protein_coding,16,1333637.0,1349441.0,False,14.0,protein_coding,16,1333637.0,1349441.0,14.0,protein_coding,16,1333637.0,1349441.0
ENSG00000007520,190,TSR3,1.8578596428111211,4.0,protein_coding,16,1349239.0,1351878.0,False,4.0,protein_coding,16,1349239.0,1351878.0,4.0,protein_coding,16,1349239.0,1351878.0
ENSG00000007541,191,PIGQ,2.05237242685264,17.0,protein_coding,16,566994.0,584109.0,False,17.0,protein_coding,16,566994.0,584109.0,17.0,protein_coding,16,566994.0,584109.0
ENSG00000007545,192,CRAMP1,3.152903320287693,16.0,protein_coding,16,1612336.0,1677908.0,False,16.0,protein_coding,16,1612336.0,1677908.0,16.0,protein_coding,16,1612336.0,1677908.0
ENSG00000007866,193,TEAD3,1.7351907328743044,22.0,protein_coding,6,35473596.0,35497079.0,True,22.0,protein_coding,6,35473596.0,35497079.0,22.0,protein_coding,6,35473596.0,35497079.0
ENSG00000007908,194,SELE,11.439822768740637,16.0,protein_coding,1,169722639.0,169764705.0,False,16.0,protein_coding,1,169722639.0,169764705.0,16.0,protein_coding,1,169722639.0,169764705.0
ENSG00000007923,195,DNAJC11,2.7036828109818303,17.0,protein_coding,1,6634167.0,6701924.0,False,17.0,protein_coding,1,6634167.0,6701924.0,17.0,protein_coding,1,6634167.0,6701924.0
ENSG00000007933,196,FMO3,3.783806276174119,13.0,protein_coding,1,171090900.0,171117819.0,False,13.0,protein_coding,1,171090900.0,171117819.0,13.0,protein_coding,1,171090900.0,171117819.0
ENSG00000007944,197,MYLIP,2.6752391401561386,15.0,protein_coding,6,16129085.0,16148248.0,False,15.0,protein_coding,6,16129085.0,16148248.0,15.0,protein_coding,6,16129085.0,16148248.0
ENSG00000007952,198,NOX1,1.6884374592245255,18.0,protein_coding,X,100843323.0,100874359.0,False,18.0,protein_coding,X,100843323.0,100874359.0,18.0,protein_coding,X,100843323.0,100874359.0
ENSG00000007968,199,E2F2,1.7524203267109526,7.0,protein_coding,1,23506437.0,23531233.0,True,7.0,protein_coding,1,23506437.0,23531233.0,7.0,protein_coding,1,23506437.0,23531233.0
ENSG00000008018,200,PSMB1,3.947254489857777,9.0,protein_coding,6,170535119.0,170553307.0,False,9.0,protein_coding,6,170535119.0,170553307.0,9.0,protein_coding,6,170535119.0,170553307.0
ENSG00000008056,201,SYN1,3.7741944862095917,14.0,protein_coding,X,47571900.0,47619857.0,False,14.0,protein_coding,X,47571900.0,47619857.0,14.0,protein_coding,X,47571900.0,47619857.0
ENSG00000008083,202,JARID2,3.922785736463671,14.0,protein_coding,6,15246068.0,15522042.0,False,14.0,protein_coding,6,15246068.0,15522042.0,14.0,protein_coding,6,15246068.0,15522042.0
ENSG00000008086,203,CDKL5,4.576638590700844,13.0,protein_coding,X,18425582.0,18653629.0,False,13.0,protein_coding,X,18425582.0,18653629.0,13.0,protein_coding,X,18425582.0,18653629.0
ENSG00000008118,204,CAMK1G,2.6153458985681093,10.0,protein_coding,1,209583713.0,209613939.0,False,10.0,protein_coding,1,209583713.0,209613939.0,10.0,protein_coding,1,209583713.0,209613939.0
ENSG00000008128,205,CDK11A,2.1764478496340205,23.0,protein_coding,1,1702378.0,1724357.0,False,23.0,protein_coding,1,1702378.0,1724357.0,23.0,protein_coding,1,1702378.0,1724357.0
ENSG00000008130,206,NADK,1.8869766019582472,15.0,protein_coding,1,1751231.0,1780457.0,False,15.0,protein_coding,1,1751231.0,1780457.0,15.0,protein_coding,1,1751231.0,1780457.0
ENSG00000008196,207,TFAP2B,7.4504938588014955,13.0,protein_coding,6,50818722.0,50847619.0,True,13.0,protein_coding,6,50818722.0,50847619.0,13.0,protein_coding,6,50818722.0,50847619.0
ENSG00000008197,208,TFAP2D,4.426285647657641,5.0,protein_coding,6,50713525.0,50773033.0,True,5.0,protein_coding,6,50713525.0,50773033.0,5.0,protein_coding,6,50713525.0,50773033.0
ENSG00000008226,209,DLEC1,2.981197420240897,20.0,protein_coding,3,38039204.0,38124025.0,False,20.0,protein_coding,3,38039204.0,38124025.0,20.0,protein_coding,3,38039204.0,38124025.0
ENSG00000008256,210,CYTH3,4.234598414114611,16.0,protein_coding,7,6161775.0,6272644.0,False,16.0,protein_coding,7,6161775.0,6272644.0,16.0,protein_coding,7,6161775.0,6272644.0
ENSG00000008277,211,ADAM22,6.545615334591673,15.0,protein_coding,7,87934142.0,88202889.0,False,15.0,protein_coding,7,87934142.0,88202889.0,15.0,protein_coding,7,87934142.0,88202889.0
ENSG00000008282,212,SYPL1,2.651765246172887,9.0,protein_coding,7,106090504.0,106112576.0,False,9.0,protein_coding,7,106090504.0,106112576.0,9.0,protein_coding,7,106090504.0,106112576.0
ENSG00000008283,213,CYB561,2.177750072217163,16.0,protein_coding,17,63432303.0,63446354.0,False,16.0,protein_coding,17,63432303.0,63446354.0,16.0,protein_coding,17,63432303.0,63446354.0
ENSG00000008294,214,SPAG9,3.730711644244525,22.0,protein_coding,17,50962173.0,51120868.0,False,22.0,protein_coding,17,50962173.0,51120868.0,22.0,protein_coding,17,50962173.0,51120868.0
ENSG00000008300,215,CELSR3,4.5709739299617045,17.0,protein_coding,3,48636462.0,48662886.0,False,17.0,protein_coding,3,48636462.0,48662886.0,17.0,protein_coding,3,48636462.0,48662886.0
ENSG00000008311,216,AASS,3.4920045601793643,16.0,protein_coding,7,122064582.0,122144308.0,False,16.0,protein_coding,7,122064582.0,122144308.0,16.0,protein_coding,7,122064582.0,122144308.0
ENSG00000008323,217,PLEKHG6,1.496936976862962,16.0,protein_coding,12,6310435.0,6328506.0,False,16.0,protein_coding,12,6310435.0,6328506.0,16.0,protein_coding,12,6310435.0,6328506.0
ENSG00000008324,218,SS18L2,2.1924575795230776,12.0,protein_coding,3,42581839.0,42596934.0,False,12.0,protein_coding,3,42581839.0,42596934.0,12.0,protein_coding,3,42581839.0,42596934.0
ENSG00000008382,219,MPND,1.400589005630396,16.0,protein_coding,19,4343526.0,4360086.0,False,16.0,protein_coding,19,4343526.0,4360086.0,16.0,protein_coding,19,4343526.0,4360086.0
ENSG00000008394,220,MGST1,5.011389341129324,13.0,protein_coding,12,16347141.0,16609259.0,False,13.0,protein_coding,12,16347141.0,16609259.0,13.0,protein_coding,12,16347141.0,16609259.0
ENSG00000008405,221,CRY1,2.810597683262946,12.0,protein_coding,12,106991363.0,107093549.0,False,12.0,protein_coding,12,106991363.0,107093549.0,12.0,protein_coding,12,106991363.0,107093549.0
ENSG00000008438,222,PGLYRP1,3.8416274347139474,5.0,protein_coding,19,46019152.0,46023053.0,False,5.0,protein_coding,19,46019152.0,46023053.0,5.0,protein_coding,19,46019152.0,46023053.0
ENSG00000008441,223,NFIX,6.927244728645532,19.0,protein_coding,19,12995474.0,13098796.0,True,19.0,protein_coding,19,12995474.0,13098796.0,19.0,protein_coding,19,12995474.0,13098796.0
ENSG00000008513,224,ST3GAL1,2.990860477235038,16.0,protein_coding,8,133454847.0,133571940.0,False,16.0,protein_coding,8,133454847.0,133571940.0,16.0,protein_coding,8,133454847.0,133571940.0
ENSG00000008516,225,MMP25,2.359897870735247,18.0,protein_coding,16,3046061.0,3060726.0,False,18.0,protein_coding,16,3046061.0,3060726.0,18.0,protein_coding,16,3046061.0,3060726.0
ENSG00000008517,226,IL32,13.203946314780588,19.0,protein_coding,16,3065296.0,3082192.0,False,19.0,protein_coding,16,3065296.0,3082192.0,19.0,protein_coding,16,3065296.0,3082192.0
ENSG00000008710,227,PKD1,3.1336589691215093,20.0,protein_coding,16,2088707.0,2135898.0,False,20.0,protein_coding,16,2088707.0,2135898.0,20.0,protein_coding,16,2088707.0,2135898.0
ENSG00000008735,228,MAPK8IP2,5.211654653888119,14.0,protein_coding,22,50600792.0,50613981.0,False,14.0,protein_coding,22,50600792.0,50613981.0,14.0,protein_coding,22,50600792.0,50613981.0
ENSG00000008838,229,MED24,2.0969469452037552,21.0,protein_coding,17,40019096.0,40061215.0,False,21.0,protein_coding,17,40019096.0,40061215.0,21.0,protein_coding,17,40019096.0,40061215.0
ENSG00000008853,230,RHOBTB2,2.4304834402068147,18.0,protein_coding,8,22987416.0,23020509.0,False,18.0,protein_coding,8,22987416.0,23020509.0,18.0,protein_coding,8,22987416.0,23020509.0
ENSG00000008869,231,HEATR5B,3.6261120535216493,12.0,protein_coding,2,36968382.0,37084372.0,False,12.0,protein_coding,2,36968382.0,37084372.0,12.0,protein_coding,2,36968382.0,37084372.0
ENSG00000008952,232,SEC62,4.130394680395778,17.0,protein_coding,3,169966634.0,169998373.0,False,17.0,protein_coding,3,169966634.0,169998373.0,17.0,protein_coding,3,169966634.0,169998373.0
ENSG00000008988,233,RPS20,24.720299146955686,11.0,protein_coding,8,56067253.0,56074510.0,False,11.0,protein_coding,8,56067253.0,56074510.0,11.0,protein_coding,8,56067253.0,56074510.0
ENSG00000009307,234,CSDE1,3.6748955501991394,17.0,protein_coding,1,114716912.0,114758676.0,False,17.0,protein_coding,1,114716912.0,114758676.0,17.0,protein_coding,1,114716912.0,114758676.0
ENSG00000009335,235,UBE3C,3.8239236288009586,18.0,protein_coding,7,157138915.0,157269370.0,False,18.0,protein_coding,7,157138915.0,157269370.0,18.0,protein_coding,7,157138915.0,157269370.0
ENSG00000009413,236,REV3L,4.9053983707615405,16.0,protein_coding,6,111299027.0,111483715.0,False,16.0,protein_coding,6,111299027.0,111483715.0,16.0,protein_coding,6,111299027.0,111483715.0
ENSG00000009694,237,TENM1,7.89507921233204,14.0,protein_coding,X,124375902.0,125204312.0,False,14.0,protein_coding,X,124375902.0,125204312.0,14.0,protein_coding,X,124375902.0,125204312.0
ENSG00000009709,238,PAX7,5.378455928881882,12.0,protein_coding,1,18630845.0,18748866.0,True,12.0,protein_coding,1,18630845.0,18748866.0,12.0,protein_coding,1,18630845.0,18748866.0
ENSG00000009724,239,MASP2,3.473249978226843,18.0,protein_coding,1,11022008.0,11047239.0,False,18.0,protein_coding,1,11022008.0,11047239.0,18.0,protein_coding,1,11022008.0,11047239.0
ENSG00000009765,240,IYD,2.057319248146751,15.0,protein_coding,6,150368891.0,150405969.0,False,15.0,protein_coding,6,150368891.0,150405969.0,15.0,protein_coding,6,150368891.0,150405969.0
ENSG00000009780,241,FAM76A,2.3481279680226637,16.0,protein_coding,1,27725960.0,27763116.0,False,16.0,protein_coding,1,27725960.0,27763116.0,16.0,protein_coding,1,27725960.0,27763116.0
ENSG00000009790,242,TRAF3IP3,3.677590474770926,15.0,protein_coding,1,209756031.0,209782320.0,False,15.0,protein_coding,1,209756031.0,209782320.0,15.0,protein_coding,1,209756031.0,209782320.0
ENSG00000009830,243,POMT2,2.520055868991779,13.0,protein_coding,14,77274955.0,77320883.0,False,13.0,protein_coding,14,77274955.0,77320883.0,13.0,protein_coding,14,77274955.0,77320883.0
ENSG00000009844,244,VTA1,2.4077359976764954,16.0,protein_coding,6,142147161.0,142224685.0,False,16.0,protein_coding,6,142147161.0,142224685.0,16.0,protein_coding,6,142147161.0,142224685.0
ENSG00000009950,245,MLXIPL,2.9101355714009896,16.0,protein_coding,7,73593193.0,73624543.0,True,16.0,protein_coding,7,73593193.0,73624543.0,16.0,protein_coding,7,73593193.0,73624543.0
ENSG00000009954,246,BAZ1B,2.8182678624856585,11.0,protein_coding,7,73440405.0,73522293.0,False,11.0,protein_coding,7,73440405.0,73522293.0,11.0,protein_coding,7,73440405.0,73522293.0
ENSG00000010017,247,RANBP9,3.469134499854717,13.0,protein_coding,6,13621497.0,13711835.0,False,13.0,protein_coding,6,13621497.0,13711835.0,13.0,protein_coding,6,13621497.0,13711835.0
ENSG00000010030,248,ETV7,1.8087980961282395,14.0,protein_coding,6,36354090.0,36387800.0,True,14.0,protein_coding,6,36354090.0,36387800.0,14.0,protein_coding,6,36354090.0,36387800.0
